timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1676113693146042,1,4,1,-1,-24,3,0,4
1676113693168029,-7,-14,-29,-16,2,2,-1,-3
1676113693168029,1,11,39,32,-14,-8,2,1
1676113693168029,-2,-7,-11,-15,-41,-8,-5,0
1676113693168029,-3,-12,-22,-19,30,3,0,1
1676113693182019,1,8,20,-5,-7,-3,0,2
1676113693182019,-4,0,-10,7,3,4,-1,-3
1676113693183019,2,-4,-7,-3,12,8,-1,1
1676113693183019,1,4,10,9,-2,-3,-2,1
1676113693205006,-1,0,9,6,-13,-10,-3,-3
1676113693205006,-3,-8,-37,-21,5,-10,-2,-2
1676113693206005,-2,5,18,7,-3,8,1,-2
1676113693206005,-2,-4,-14,1,0,7,-2,-1
1676113693227993,1,1,-1,-5,-13,-2,-1,-3
1676113693227993,3,4,10,9,12,-13,0,15
1676113693227993,1,-2,-4,-13,18,-8,-2,-2
1676113693227993,1,0,-5,16,-15,21,3,1
1676113693241986,3,12,54,24,-4,-3,-1,-3
1676113693241986,-8,-21,-55,-38,-14,-5,-2,-8
1676113693242986,2,2,-1,-11,3,-1,-2,3
1676113693242986,-4,5,24,33,11,-7,-3,-3
1676113693264973,-2,-8,-19,-6,-3,4,1,1
1676113693264973,2,6,27,3,-9,-4,0,-2
1676113693265972,-1,-4,-13,0,11,-2,0,-4
1676113693265972,0,-1,20,-1,2,16,1,0
1676113693287959,-1,-1,-22,-3,-5,-2,-1,17
1676113693287959,0,-3,-25,-9,-8,-5,-1,-3
1676113693287959,-2,-1,1,-4,-4,7,0,-1
1676113693287959,1,7,11,3,3,-1,0,-6
1676113693301950,-1,-2,-5,-1,6,-10,-5,-5
1676113693301950,-3,-1,-2,-3,5,-10,-2,-3
1676113693302951,1,2,-1,5,-8,10,0,-1
1676113693302951,-1,-3,-9,-3,1,-3,-1,3
1676113693324939,-2,0,5,-2,6,-11,0,-2
1676113693324939,-3,3,20,11,-10,2,0,-5
1676113693325937,0,-7,-26,-33,4,-9,-3,2
1676113693325937,-3,-1,1,13,-1,20,1,2
1676113693347924,-4,-5,-21,-24,-6,-5,-2,-4
1676113693347924,5,12,43,23,2,-14,-3,-4
1676113693347924,-1,2,-2,16,7,0,1,7
1676113693347924,1,-2,2,-1,0,-20,-1,5
1676113693361919,-1,5,18,4,0,-2,-1,-5
1676113693361919,-4,-4,-13,-4,-8,11,1,-2
1676113693362916,-1,3,19,43,7,6,1,3
1676113693362916,2,4,-8,-35,9,5,-1,-1
1676113693384905,-3,-3,-4,0,-5,-5,-3,-5
1676113693384905,2,5,3,-8,4,-10,-3,1
1676113693385907,0,-8,-15,0,-3,8,3,2
1676113693385907,1,2,28,22,1,4,3,0
1676113693407891,-1,1,1,7,0,-4,0,-2
1676113693407891,-3,-4,-8,-9,-3,3,0,-5
1676113693407891,2,1,-9,-8,1,7,-3,0
1676113693407891,-1,-3,-12,-4,-2,-3,-3,-1
1676113693421882,-4,-8,-13,-22,-5,6,1,-3
1676113693421882,0,3,12,9,0,-8,0,-1
1676113693422883,-3,-1,-7,-13,1,0,1,0
1676113693422883,1,3,13,8,1,-15,-3,0
1676113693444871,-4,-6,-24,-10,-13,24,4,-4
1676113693444871,-2,5,26,36,5,3,2,-1
1676113693445872,1,-9,-45,-62,-12,6,-5,2
1676113693445872,-1,2,-24,2,-3,7,-1,-2
1676113693467857,-1,1,-1,-16,-2,-8,-2,-2
1676113693467857,-1,-6,-8,3,0,7,1,0
1676113693467857,0,4,17,6,9,12,1,1
1676113693467857,-2,-5,-2,14,-1,-12,-4,-3
1676113693481847,0,-2,10,9,-1,-10,1,-2
1676113693481847,-2,-4,-1,-5,-2,-5,-3,1
1676113693482848,0,-8,-7,4,3,-6,-1,-2
1676113693482848,-1,2,1,-2,8,-2,1,0
1676113693504835,-2,4,14,18,6,-10,-2,-2
1676113693504835,0,-6,-18,-18,-6,-10,-1,-1
1676113693505835,-1,5,14,20,-2,8,4,3
1676113693505835,0,-3,-20,-24,6,-22,-4,-1
1676113693527822,-2,-1,7,4,-11,-2,3,-2
1676113693527822,-4,-3,-16,-14,-2,5,-3,-4
1676113693528822,1,-1,20,20,3,2,0,2
1676113693528822,-3,-5,-13,-15,-7,5,-1,-3
1676113693541814,-1,1,7,7,5,-6,-3,-2
1676113693541814,1,4,10,7,-1,-3,0,1
1676113693542814,-2,-4,-27,-6,7,7,-2,1
1676113693542814,-2,-3,0,-18,-5,9,1,-1
1676113693564803,-2,1,4,9,-1,1,0,-1
1676113693564803,0,-3,-11,-10,-11,-8,-1,-1
1676113693565800,0,5,20,16,-1,6,0,-2
1676113693565800,-2,-4,4,5,-5,17,2,-2
1676113693587788,1,0,-9,-7,7,-4,-2,0
1676113693587788,0,3,9,-2,0,1,0,-3
1676113693588787,-1,1,0,0,2,-4,-3,-2
1676113693588787,-1,3,5,1,-3,6,0,-1
1676113693601781,0,-1,8,21,-4,-5,-2,-3
1676113693601781,-1,-2,-16,-15,4,-4,-2,-1
1676113693602780,-1,-3,-7,-15,-3,1,2,0
1676113693602780,-2,1,15,18,-2,-5,1,0
1676113693624768,-4,-4,-27,-26,0,-4,-3,-3
1676113693624768,-1,1,2,-3,-1,1,-1,-1
1676113693625766,1,0,12,13,1,-1,-1,1
1676113693625766,4,2,5,7,-2,-6,-1,1
1676113693648753,2,7,13,-2,0,-2,-2,-1
1676113693648753,-9,-9,-19,-6,-5,-4,0,-3
1676113693650752,-6,-14,-21,-28,-2,7,-3,-2
1676113693650752,-1,-1,0,-2,-4,-6,-1,0
1676113693661747,1,0,4,2,-4,-13,-1,-2
1676113693661747,5,4,9,0,1,-2,-3,-1
1676113693662746,0,7,17,18,-3,-2,0,-1
1676113693662746,-1,-6,-15,-11,1,6,0,-1
1676113693684734,0,0,-6,-15,-3,-8,-3,-3
1676113693684734,2,0,-1,7,-5,-5,-1,-1
1676113693685733,5,2,13,11,3,3,-1,6
1676113693685733,-12,-6,-7,-9,1,-8,-3,-6
1676113693708719,-2,-2,-7,-3,0,-2,-2,-4
1676113693708719,4,31,7,3,2,-1,1,1
1676113693710718,2,-9,16,6,0,-3,1,1
1676113693710718,-3,-34,-19,-12,-7,3,0,-1
1676113693721712,-5,-22,-41,-15,-6,-2,-3,0
1676113693721712,-1,-7,-4,-12,-1,1,-2,-4
1676113693729707,-3,22,6,17,2,3,0,-1
1676113693729707,3,21,13,-6,4,-9,-1,2
1676113693744701,-2,1,14,-5,-2,5,1,-1
1676113693744701,3,-2,-7,3,0,2,0,-1
1676113693745698,0,2,9,6,0,-1,0,1
1676113693745698,-3,-1,1,5,0,-1,-3,-1
1676113693767686,0,4,2,5,1,-3,0,-3
1676113693767686,-2,-2,5,-3,0,-6,0,-1
1676113693768685,-2,-8,-2,-4,-2,-4,0,-1
1676113693768685,1,-3,-24,-17,-3,-3,1,-2
1676113693781678,-1,5,6,-3,-1,-4,-3,-2
1676113693781678,-3,-3,1,-2,1,-2,-2,-4
1676113693790672,-2,-3,-4,-1,-6,3,1,-1
1676113693790672,4,4,4,9,-1,-7,-2,0
1676113693804665,-2,-7,-6,-3,0,0,0,-2
1676113693804665,-7,-16,-11,-9,-6,1,-1,-3
1676113693806664,3,3,-6,6,5,8,-3,2
1676113693806664,2,20,12,6,5,-4,2,1
1676113693827652,-3,-15,0,-21,-10,-1,-1,-4
1676113693827652,-6,-15,-2,1,-3,-7,-3,-4
1676113693829651,-1,-13,-13,-5,-2,0,-3,-2
1676113693829651,-1,5,-2,6,0,-1,0,0
1676113693841643,2,15,8,7,3,-8,1,0
1676113693841643,2,2,3,2,0,-1,1,0
1676113693850638,-1,-3,-7,-8,-1,3,0,0
1676113693850638,-1,-2,2,2,0,-2,-2,-1
1676113693864631,-3,3,0,3,0,-4,-2,-2
1676113693864631,1,2,1,-7,-1,3,1,-2
1676113693866629,0,-1,4,7,2,-1,2,0
1676113693866629,-1,-3,4,10,0,-3,0,0
1676113693887617,-1,1,-4,-9,-3,0,0,0
1676113693887617,-1,5,10,7,-2,1,-2,2
1676113693889617,0,-6,-17,-7,-2,2,-3,0
1676113693889617,-3,-9,-6,-13,-4,-2,-1,-1
1676113693901609,-2,0,0,5,0,-4,0,-3
1676113693901609,0,2,0,-1,-2,-2,-1,-2
1676113693910603,-2,2,2,0,1,0,0,0
1676113693910603,-4,-10,5,-1,0,0,-2,-2
1676113693924596,1,-5,1,3,-2,-4,0,-1
1676113693924596,-1,6,1,2,6,3,-1,1
1676113693926595,-2,2,-5,-5,0,0,-2,0
1676113693926595,0,2,-1,-3,-2,-7,-2,-2
1676113693947583,-3,2,-4,-1,-1,5,-1,1
1676113693947583,0,-6,-5,-3,-2,3,0,-2
1676113693949581,2,0,7,5,1,-7,0,0
1676113693949581,0,2,-4,-1,-3,-2,-2,-2
1676113693961574,-1,2,1,1,-2,-8,-3,0
1676113693961574,1,-5,-4,-4,-2,5,1,0
1676113693970569,-2,-4,2,3,-1,4,-1,0
1676113693970569,0,-2,-6,-3,-2,-2,-2,-3
1676113693984560,2,5,7,0,0,-3,-1,-2
1676113693984560,-1,0,-5,-2,0,-3,-2,1
1676113693986560,-4,-5,-1,-1,0,7,-1,1
1676113693986560,-2,-3,-1,-2,-2,-6,-1,-4
1676113694007549,-2,3,7,6,-2,-3,1,-3
1676113694007549,1,0,-1,1,0,1,-2,0
1676113694009549,0,-1,-10,-9,0,-2,-1,-4
1676113694009549,-4,6,14,8,6,21,4,2
1676113694021539,-2,0,-10,0,1,-3,-5,-4
1676113694021539,1,-2,14,15,1,-4,0,2
1676113694030536,-2,-14,-21,-9,-3,0,-2,-2
1676113694030536,-5,-9,-18,-22,-9,-10,-3,-5
1676113694052522,0,1,8,2,-1,-4,3,2
1676113694052522,2,1,-10,-4,-8,-20,-6,-1
1676113694054522,1,8,28,22,6,28,6,1
1676113694054522,-1,0,-2,1,1,-8,-3,2
1676113694067513,-1,2,-2,0,1,-4,-2,-3
1676113694067513,-2,-2,-6,-9,-3,-4,-1,0
1676113694069513,0,0,-3,-2,-2,-6,-2,-2
1676113694069513,0,0,-3,-1,-4,-7,0,-4
1676113694081507,-3,-1,3,-2,0,2,0,-2
1676113694081507,-2,-4,-4,-3,1,4,-2,-1
1676113694090502,-3,1,1,-2,5,0,-1,-2
1676113694090502,0,-2,3,8,9,7,0,0
1676113694104492,-1,-1,0,0,1,-5,-3,-2
1676113694104492,-2,-2,-4,-3,1,13,2,0
1676113694111489,0,2,4,4,-2,-9,-2,3
1676113694111489,0,1,-3,-8,-8,-17,-5,-5
1676113694127480,-2,-4,-3,-3,-5,-1,3,0
1676113694127480,-1,-5,-3,-1,6,9,-3,0
1676113694129479,1,-1,1,-1,-4,-2,-1,-1
1676113694129479,1,4,3,5,0,-5,-2,-1
1676113694150466,-2,-2,-11,-10,-6,-10,-2,-2
1676113694150466,1,3,9,1,-5,12,6,3
1676113694151467,1,-1,-4,9,8,-8,-3,1
1676113694151467,-2,-2,1,-6,-2,7,1,-2
1676113694164460,-1,-3,-10,-10,-11,-18,-5,-3
1676113694164460,-2,2,12,3,7,38,7,0
1676113694171454,3,3,4,9,2,12,4,3
1676113694171454,-1,-1,-3,14,11,-8,-2,-1
1676113694187445,-2,-1,0,-1,-8,-12,-2,-2
1676113694187445,0,-3,-8,-17,-11,-12,-2,-1
1676113694189445,2,1,-3,-13,-16,-6,1,2
1676113694189445,-7,-4,-2,-2,-2,2,-2,-3
1676113694210432,-2,-2,4,3,14,21,4,-1
1676113694210432,-4,-6,-5,6,4,-21,-7,-4
1676113694211432,0,-3,0,0,-1,3,0,-1
1676113694211432,-1,-1,-6,-7,-5,-10,-2,-1
1676113694224424,2,0,-1,2,-11,-40,-4,1
1676113694224424,-4,-3,-6,-7,-7,4,1,-3
1676113694231425,1,-3,-2,-3,1,0,-1,1
1676113694231425,3,5,3,-1,-28,-34,-5,1
1676113694247413,0,-2,-15,-16,0,29,4,5
1676113694247413,-6,-9,-9,-9,-5,-7,-4,-8
1676113694249411,-6,-4,4,4,0,9,-1,-12
1676113694249411,-1,1,6,6,7,6,5,-2
1676113694270399,3,4,4,1,-3,-14,-5,1
1676113694270399,1,2,2,2,-7,-2,1,6
1676113694271398,-2,-5,-7,-7,-1,7,-1,1
1676113694271398,-2,-1,-4,-6,2,9,-1,-2
1676113694284389,-2,-4,-8,-8,-12,-14,-2,3
1676113694284389,-1,-3,-1,6,7,-4,0,-10
1676113694291387,-3,-2,4,5,6,3,0,-6
1676113694291387,-1,1,-2,1,9,-3,-1,-6
1676113694307378,-4,-3,4,-1,-6,2,-2,-13
1676113694307378,3,0,-5,-1,7,-25,-1,10
1676113694309377,1,-3,-5,-8,-8,-2,-5,15
1676113694309377,-1,-2,-4,-2,5,15,-1,-9
1676113694330364,-4,1,6,5,7,8,1,-6
1676113694330364,0,0,-2,-2,-5,-14,2,-5
1676113694331364,-1,1,3,4,2,12,4,4
1676113694331364,-3,-2,-3,-7,-3,11,-4,0
1676113694343357,1,1,5,5,7,4,0,-3
1676113694343357,0,1,2,0,-2,-3,-1,-26
1676113694352351,-3,1,0,0,1,10,-1,-36
1676113694352351,1,1,1,0,5,7,-2,61
1676113694367344,7,4,2,4,2,-3,8,12
1676113694367344,3,0,2,5,3,-10,0,12
1676113694369342,2,1,3,0,-1,5,-4,-18
1676113694369342,-3,-5,-12,-8,-7,-2,3,-30
1676113694390329,-8,-3,-2,0,2,-10,-5,-4
1676113694390329,5,2,-5,-4,1,-7,0,1
1676113694391329,6,6,19,15,2,-4,-1,18
1676113694391329,-3,-2,9,-1,-3,1,5,0
1676113694403322,-13,-8,-36,-25,-3,-2,-8,-5
1676113694403322,-20,-3,12,13,-5,-7,0,-7
1676113694412317,0,1,6,4,2,-8,-2,0
1676113694412317,5,-2,-24,-21,-2,-5,-4,-3
1676113694427308,10,-1,15,10,1,3,6,-2
1676113694427308,3,-2,0,2,5,2,-2,17
1676113694429311,-2,-3,5,0,-7,2,1,3
1676113694429311,0,8,15,16,3,-4,0,-4
1676113694450295,-1,0,-3,-4,-4,-5,-1,-12
1676113694450295,5,5,5,1,3,7,1,-8
1676113694451297,1,-2,3,4,0,0,3,50
1676113694451297,1,-4,-9,-4,-3,1,-2,5
1676113694463289,-3,-4,-9,-6,-1,5,2,-7
1676113694463289,-1,1,8,2,1,-2,-1,2
1676113694472282,-3,-1,-1,2,1,-5,0,-21
1676113694472282,-6,-6,-12,-10,-5,-9,-3,-22
1676113694487273,5,5,6,7,-1,-1,3,33
1676113694487273,4,7,35,-4,3,10,3,7
1676113694489273,-16,-16,-50,-29,6,4,-5,-3
1676113694489273,-3,-5,-4,-7,-12,-12,-4,-11
1676113694510264,3,6,34,18,2,3,0,-11
1676113694510264,10,10,20,7,1,11,3,-3
1676113694511263,0,1,-17,-8,0,5,-2,13
1676113694511263,6,2,22,9,5,2,1,15
1676113694525256,-7,-4,-15,-6,-18,-8,-6,-7
1676113694525256,-9,-10,-31,3,10,3,-5,-7
1676113694533250,5,7,23,-1,-2,-6,0,-4
1676113694533250,-6,-10,-40,-3,-6,-8,0,-12
1676113694547242,7,8,28,20,-2,-1,-3,-23
1676113694547242,-1,-18,-53,-30,-4,10,-3,16
1676113694549240,-1,-2,-18,-11,-1,0,5,16
1676113694549240,3,10,29,-4,-2,-4,2,-4
1676113694570226,-2,3,11,6,9,5,2,-3
1676113694570226,0,-1,19,36,-1,-2,-5,-14
1676113694572227,-3,-14,-29,-33,-2,2,-2,-11
1676113694572227,1,6,8,1,4,-2,1,2
1676113694583220,1,8,41,15,-3,-6,1,2
1676113694583220,6,15,14,15,-4,6,0,0
1676113694593214,-8,-28,-52,-26,-3,-5,-1,0
1676113694593214,-11,-7,-1,6,14,4,-3,-4
1676113694607205,-2,-9,-51,-22,4,1,-5,2
1676113694607205,9,9,29,-1,5,7,6,9
1676113694613203,3,14,31,37,-3,-4,-2,-5
1676113694613203,-5,-9,-17,-10,-5,-1,-2,-6
1676113694630192,-5,-2,0,-9,3,-1,-2,6
1676113694630192,5,0,-9,-13,-8,1,-4,0
1676113694631192,6,6,17,15,3,0,2,-3
1676113694631192,-4,-3,-6,0,-6,-8,0,1
1676113694644183,-5,-13,-39,-22,-3,1,-3,-1
1676113694644183,-3,-5,-1,-6,-8,1,0,2
1676113694653180,3,2,14,10,3,0,-4,-5
1676113694653180,-3,6,23,17,-1,-9,0,0
1676113694669170,10,3,10,-5,1,-1,-1,4
1676113694669170,-11,-2,4,14,4,6,2,-3
1676113694670171,-8,-14,-33,-27,-5,6,-1,-3
1676113694670171,8,9,18,8,-1,-2,1,-8
1676113694690161,2,6,15,9,1,-1,-2,-13
1676113694690161,-8,-11,-33,-19,-2,-2,3,42
1676113694692157,6,1,7,4,2,0,2,-11
1676113694692157,-1,2,-10,-2,0,1,-2,2
1676113694704149,-6,-2,5,-3,0,-6,-2,-17
1676113694704149,5,0,-5,2,-5,0,-2,-10
1676113694713146,-1,8,21,12,3,3,3,6
1676113694713146,-2,-15,-31,-13,-3,-4,-1,-1
1676113694727138,-2,0,14,3,-1,2,-1,3
1676113694727138,-1,-4,-8,-4,0,4,-1,-6
1676113694729136,2,5,1,2,-1,1,-2,4
1676113694729136,1,3,16,6,-2,-8,-3,-5
1676113694750124,0,9,18,10,-3,1,0,7
1676113694750124,-7,-23,-45,-24,2,1,-3,-5
1676113694752124,3,8,18,8,-6,1,-1,-1
1676113694752124,0,2,18,7,-1,-2,0,1
1676113694764116,-7,-8,-23,-11,-2,-8,1,5
1676113694764116,3,6,17,8,0,-2,-1,-5
1676113694773112,4,2,11,7,3,3,-2,-3
1676113694773112,-2,-4,-17,-5,-1,0,-4,0
